kind,id,namespace,gated_namespace,removed,source,detail
item,minecraft:acacia_fence,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:chainmail_boots,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:bedrock,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:poisonous_potato,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:oak_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cyan_banner,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dripstone_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:glistering_melon_slice,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mangrove_chest_boat,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:crimson_button,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:warped_door,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:iron_hoe,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:jungle_hanging_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:creeper_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:jungle_planks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:snow,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:player_head,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:acacia_fence_gate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:clay_ball,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:clock,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mangrove_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:magenta_carpet,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:yellow_wool,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:lime_shulker_box,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:jungle_trapdoor,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:grindstone,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:seagrass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:splash_potion,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:blue_ice,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:red_nether_bricks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:glass_pane,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:diamond_leggings,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:crying_obsidian,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:sculk_shrieker,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:warped_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mangrove_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:lectern,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:prismarine,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:golden_sword,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:crimson_stem,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:purple_stained_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:chiseled_sandstone,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:lingering_potion,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:clay,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:golden_pickaxe,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cut_copper_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:bamboo_raft,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:chiseled_bookshelf,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:porkchop,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:smooth_stone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:heart_pottery_sherd,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:ladder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:wither_skeleton_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dead_bubble_coral_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:redstone_torch,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:netherite_boots,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:moss_carpet,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dead_fire_coral_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mossy_cobblestone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:iron_horse_armor,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:furnace_minecart,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:target,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:beetroot,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:gray_wool,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:white_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:wet_sponge,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:rabbit_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:yellow_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:orange_carpet,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:waxed_weathered_cut_copper,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:yellow_concrete,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cake,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:gray_bed,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:prismarine_crystals,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:orange_banner,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:stripped_birch_log,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dark_oak_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:granite_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cherry_boat,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mud_brick_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:fire_coral,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:white_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:chainmail_helmet,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:water_bucket,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:leather_boots,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:light_blue_dye,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mycelium,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:sheaf_pottery_sherd,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:oak_hanging_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:armor_stand,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:crimson_roots,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:pink_stained_glass_pane,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mangrove_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:lime_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:leather_leggings,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dead_horn_coral_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:stripped_cherry_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:waxed_copper_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:brown_banner,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:stripped_cherry_log,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:barrel,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:cherry_leaves,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:sculk,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cherry_pressure_plate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:warped_hyphae,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:polished_blackstone_button,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:explorer_pottery_sherd,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:shelter_pottery_sherd,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:jungle_chest_boat,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:magenta_glazed_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:polar_bear_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:horn_coral,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:chiseled_stone_bricks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:book,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:wooden_shovel,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dead_tube_coral,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:chorus_fruit,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:end_stone_brick_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:smithing_table,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:green_bed,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:stray_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:magma_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:shaper_armor_trim_smithing_template,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:spruce_pressure_plate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:purple_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:pink_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cauldron,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:bamboo_trapdoor,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:birch_leaves,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:acacia_leaves,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:brush,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:chainmail_chestplate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:bone,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:exposed_copper,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:bee_nest,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:music_disc_blocks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:magenta_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:warped_fungus_on_a_stick,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:diamond_shovel,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:end_portal_frame,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:white_tulip,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:andesite_wall,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:sandstone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:hay_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:pufferfish_bucket,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:light_blue_candle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:archer_pottery_sherd,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cobblestone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:weathered_copper,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:purple_shulker_box,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:gray_banner,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:warped_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:spruce_hanging_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:wild_armor_trim_smithing_template,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:angler_pottery_sherd,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:red_sand,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cracked_polished_blackstone_bricks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:popped_chorus_fruit,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:snout_armor_trim_smithing_template,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:minecart,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:smooth_sandstone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:zombie_head,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dark_oak_leaves,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:chest,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mangrove_leaves,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:gray_stained_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:rail,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:trident,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:sniffer_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:pink_candle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:white_concrete,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:iron_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:moss_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:music_disc_strad,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:reinforced_deepslate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:diamond_sword,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:stripped_dark_oak_log,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:red_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:pitcher_pod,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:zombie_horse_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:yellow_banner,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:pink_dye,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:small_amethyst_bud,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:creeper_banner_pattern,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:vine,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:waxed_exposed_cut_copper_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:calcite,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:red_bed,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dark_oak_fence,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:golden_shovel,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cut_copper,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:deepslate_tile_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:soul_lantern,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:copper_ingot,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:waxed_weathered_cut_copper_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:deepslate_emerald_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:stripped_mangrove_log,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:string,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:axolotl_bucket,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:netherite_helmet,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:creeper_head,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:crimson_trapdoor,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cod_bucket,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:saddle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:end_stone_brick_wall,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:polished_diorite_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:bamboo_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:brown_glazed_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:smooth_sandstone_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:blaze_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:smooth_basalt,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:filled_map,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:chain,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:brown_concrete,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:white_wool,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:blue_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:blue_stained_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:hanging_roots,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:oak_fence,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:warped_trapdoor,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:experience_bottle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:prismarine_brick_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:iron_boots,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:diamond_chestplate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:golden_chestplate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:deepslate_coal_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:crimson_planks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:smooth_red_sandstone,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:oak_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:netherite_ingot,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:blue_candle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:howl_pottery_sherd,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:fire_coral_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:birch_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:ink_sac,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:waxed_oxidized_copper,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:birch_pressure_plate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:flower_banner_pattern,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:netherite_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:oxeye_daisy,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:light,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:flint,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:deepslate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:light_blue_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:sunflower,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:spruce_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:music_disc_pigstep,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:silverfish_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:phantom_membrane,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mangrove_planks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dead_brain_coral_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:black_bed,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:jungle_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cyan_candle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:azure_bluet,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:golden_horse_armor,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:orange_tulip,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
